URL,Freq
https://twitter.com/i/web/status/1316022018215616518,1
https://twitter.com/i/web/status/1316021461279109121,1
https://www.telegraph.co.uk/technology/2020/10/04/new-90m-fund-targets-british-european-proptech-start-ups/amp/,1
https://twitter.com/i/web/status/1316016034294325260,1
https://twitter.com/i/web/status/1316015470001020929,1
https://twitter.com/i/web/status/1316012345018130432,1
https://twitter.com/i/web/status/1316012097440870400,1
https://twitter.com/i/web/status/1316011096780619781,1
https://twitter.com/i/web/status/1316010133416148996,1
https://buff.ly/2GoxwPT,1
https://twitter.com/i/web/status/1316009046445621248,1
https://twitter.com/i/web/status/1316006279924649984,1
https://twitter.com/i/web/status/1316002048182231040,1
https://twitter.com/i/web/status/1316001516185157632,1
https://twitter.com/i/web/status/1315999879181799424,1
https://lnkd.in/dkNUD9M,1
https://twitter.com/i/web/status/1315997867237167105,1
https://twitter.com/i/web/status/1315996144506474497,1
https://twitter.com/i/web/status/1315994846767665153,1
https://twitter.com/i/web/status/1315994085199667201,1
https://twitter.com/i/web/status/1315993433367085056,1
https://twitter.com/i/web/status/1315993189472370688,1
https://www.thepropertyjungle.com/finance/,4
https://twitter.com/i/web/status/1315992500553777152,1
https://twitter.com/i/web/status/1315990630255001601,1
https://twitter.com/i/web/status/1315990489179590657,1
https://twitter.com/i/web/status/1315990261974159360,1
https://twitter.com/i/web/status/1315987151566376966,1
https://twitter.com/i/web/status/1315986876130570240,1
https://twitter.com/i/web/status/1315986107415384065,1
https://twitter.com/i/web/status/1315986065371664384,1
https://twitter.com/i/web/status/1315985819191193600,1
https://www.egi.co.uk/news/get-the-technology-right-and-the-rest-will-follow/,3
https://www.zoopla.co.uk/discover/renting/tenant-fee-ban/,1
http://Zoopla.co.uk,1
https://twitter.com/i/web/status/1315977769155784706,1
https://www.fm-middleeast.com/operations/property-management/77106-provis-new-proptech-app-launched-to-optimise-service-delivery,1
https://twitter.com/i/web/status/1315977096011939842,1
https://twitter.com/i/web/status/1315974349938208768,1
https://twitter.com/i/web/status/1315972344008015873,1
https://twitter.com/i/web/status/1315971372187815936,1
https://twitter.com/i/web/status/1315971262804623360,1
https://twitter.com/i/web/status/1315970708250525696,1
https://twitter.com/i/web/status/1315970663509897221,1
https://www.twinview.com/news/introducing-capture,1
https://twitter.com/i/web/status/1315968054657003521,1
https://prtimes.jp/main/html/rd/p/000000014.000064504.html,4
http://dlvr.it/RjVYmf,1
https://twitter.com/i/web/status/1315963550242922496,1
https://proptech-appraisal-user-software-forum.mn.co/posts/8886191?utm_source=twitter,1
https://twitter.com/i/web/status/1315961173066608640,1
https://thepropertygroupsite.com/2020/10/13/new-buy-to-let-proptech-enters-market/,1
https://twitter.com/CarlosPierretri/status/1315705591067807746,1
https://twitter.com/i/web/status/1315955732517355522,1
https://iptops.com/news/509043,1
https://twitter.com/i/web/status/1315954019920154624,1
https://twitter.com/i/web/status/1315953900839731201,1
