Seccion,Item_Doc_Name,Fecha_publicacion,PDF_Link,Item_Title,Item_Link,Tags,Match_ASECORP_BBDD
L104,32020R0357R(01),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R0357R(01)&from=ES"";""Doc: 32020R0357R(01)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/357 de la Comisión, de 4 de marzo de 2020, por el que se modifica el Reglamento (UE) 2018/395 en lo que se refiere a las licencias de piloto de globo ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0057.01.SPA&toc=OJ:L:2021:104:TOC,Reglamento (UE) 2018/395,
L104,32020R0429R(02),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R0429R(02)&from=ES"";""Doc: 32020R0429R(02)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/429 de la Comisión, de 14 de febrero de 2020, que modifica el Reglamento de Ejecución (UE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0058.01.SPA&toc=OJ:L:2021:104:TOC,,
L104,32020R0358R(02),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R0358R(02)&from=ES"";""Doc: 32020R0358R(02)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/358 de la Comisión, de 4 de marzo de 2020, por el que se modifica el Reglamento de Ejecución (UE) 2018/1976 en lo que se refiere a las licencias de piloto de planeador ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0059.01.SPA&toc=OJ:L:2021:104:TOC,Reglamento (UE) 2018/1976,
L105,22021D0491,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0491&from=ES"";""Doc: 22021D0491"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0001.01.SPA&toc=OJ:L:2021:105:TOC,"Decisión 2003/467, Decisión de Ejecución (UE) 2018/744, Decisión de Ejecución (UE) 2018/193, Decisión de Ejecución (UE) 2016/2008, Decisión de Ejecución (UE) 2018/718",
L105,22021D0492,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0492&from=ES"";""Doc: 22021D0492"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0003.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento (UE) 2018/932,
L105,22021D0493,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0493&from=ES"";""Doc: 22021D0493"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0004.01.SPA&toc=OJ:L:2021:105:TOC,Directiva 2011/65,DIR 2011/65 EUR
L105,22021D0494,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0494&from=ES"";""Doc: 22021D0494"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0006.01.SPA&toc=OJ:L:2021:105:TOC,"Reglamento (UE) 2016/1628, Reglamento de Ejecución (UE) 2017/654, Reglamento Delegado (UE) 2018/236, Reglamento Delegado (UE) 2017/654","REG 2017/656 EUR, REG 2018/988 EUR"
L105,22021D0495,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0495&from=ES"";""Doc: 22021D0495"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0007.01.SPA&toc=OJ:L:2021:105:TOC,,
L105,22021D0496,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0496&from=ES"";""Doc: 22021D0496"")",Decisión del comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0008.01.SPA&toc=OJ:L:2021:105:TOC,"Reglamento de Ejecución (UE) 2018/165, Reglamento de Ejecución (UE) 2018/730, Directiva 2009/138",
L105,22021D0497,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0497&from=ES"";""Doc: 22021D0497"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0009.01.SPA&toc=OJ:L:2021:105:TOC,"Directiva 2002/92, Directiva (UE) 2018/411, Directiva (UE) 2016/97, Decisión 2004/9",
L105,22021D0498,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0498&from=ES"";""Doc: 22021D0498"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0011.01.SPA&toc=OJ:L:2021:105:TOC,"Directiva 2014/67, Directiva 96/71, Decisión 2009/17","DIR 2018/957 EUR, DIR 96/71 EUR"
L105,22021D0499,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0499&from=ES"";""Doc: 22021D0499"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0014.01.SPA&toc=OJ:L:2021:105:TOC,Directiva (UE) 2016/1629,
L105,22021D0500,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0500&from=ES"";""Doc: 22021D0500"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0015.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento (UE) 2018/1065,
L105,22021D0501,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0501&from=ES"";""Doc: 22021D0501"")",Decisión del Comité mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0016.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento (UE) 2018/750,
L105,22021D0502,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0502&from=ES"";""Doc: 22021D0502"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0017.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento de Ejecución (UE) 2018/871,
L105,22021D0503,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0503&from=ES"";""Doc: 22021D0503"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0018.01.SPA&toc=OJ:L:2021:105:TOC,"Decisión de Ejecución (UE) 2018/840, Directiva 2008/105, Decisión de Ejecución (UE) 2015/495","DCO 2015/495 EUR, DCO 2018/840 EUR, DIR 2008/105 EUR"
L105,22021D0504,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0504&from=ES"";""Doc: 22021D0504"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0020.01.SPA&toc=OJ:L:2021:105:TOC,,
