Item_id,Item_Name,Fecha_publicacion,Materias,Alertas,Referencias,Referencias_completas,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14297.pdf"";""BOE-B-2021-14297"")",Anuncio de formalización de contratos de: ADIF - Presidencia. Objeto: Servicio de limpieza de las estaciones multioperador del ámbito de la Subdirección de Estaciones Sur. Expediente: 2.20/30108.0254.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14283.pdf"";""BOE-B-2021-14283"")",Anuncio de formalización de contratos de: Dirección General del INTA M.P. Objeto: Inglés modalidad presencial. Expediente: 582020122700.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14282.pdf"";""BOE-B-2021-14282"")",Anuncio de formalización de contratos de: Jefatura de la Sección Económico Financiera de la Dirección General de Infraestructura. Objeto: Asistencia Técnica a la dirección de obra correspondiente al proyecto : Madrid Proyecto de ejecución de reforma de instalación de fontanería en Torre del HCD Gómez Ulla. Expediente: 1004219022000.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14296.pdf"";""BOE-B-2021-14296"")",Anuncio de formalización de contratos de: ADIF - Consejo de Administración. Objeto: Integración de la Estación de Pla de Vilanoveta en el enclavamiento de Lleida Pirineus e Instalación de Blau entre Bell-Lloc y Lleida Pirineus. Expediente: 3.20/27507.0031.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14321.pdf"";""BOE-B-2021-14321"")","Anuncio de formalización de contratos de: Dirección de Barcelona Supercomputing Center - Centro Nacional de Supercomputación (BSC-CNS). Objeto: Contratación del suministro, mediante renting, de equipos de multifunción (fotocopiadora, impresión y escaneado de documentos) y mantenimiento para el Barcelona Supercomputing Center - Centro Nacional de Supercomputación (BSC-CNS). Expediente: CONSU02020003OP.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14309.pdf"";""BOE-B-2021-14309"")",Anuncio de licitación de: Presidencia de la Confederación Hidrográfica del Ebro. Objeto: Proyecto de instalación de un carro de transporte en el tramo galería perimetral desde nivel pozo de achique a galería nivel 1 en la Presa de Enciso (La Rioja). Expediente: 009/21-OB.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14319.pdf"";""BOE-B-2021-14319"")","Anuncio de formalización de contratos de: Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P. Objeto: Suministro e instalación del equipamiento necesario para la actualización de la plataforma para el estudio de la conducta, destinado al Instituto de Neurociencias. Expediente: LOT30/21.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14279.pdf"";""BOE-B-2021-14279"")","Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Asuntos Exteriores, Unión Europea y Cooperación. Objeto: Servicio de restauración y gestión de habitaciones en la residencia oficial para Jefes de Estado del Palacio Real de El Pardo con motivo de la celebración de Visitas de Estado al Reino de España. Expediente: 2019/123.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14292.pdf"";""BOE-B-2021-14292"")","Anuncio de formalización de contratos de: Dirección del Servicio de Gestión Económica de la Agencia Estatal de la Administración Tributaria. Objeto: Servicio de mantenimiento preventivo y correctivo medios y equipos que componen los sistemas hídricos de defensa contra incendios, extintores móviles y BIE´S que existen en cada uno de los edificios de los Servicios Centrales de la Agencia Estatal de Administración Tributaria en la Comunidad de Madrid. Expediente: 20700090000.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14286.pdf"";""BOE-B-2021-14286"")",Anuncio de formalización de contratos de: Delegación Especial de la Agencia Tributaria en Madrid. Objeto: Obra de acondicionamiento de locales del personal de Seguridad D.E. AEAT Madrid. Expediente: 20B20088800.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14287.pdf"";""BOE-B-2021-14287"")","Anuncio de formalización de contratos de: Dirección del Instituto de Estudios Fiscales. Objeto: Adquisición del derecho de utilización de una plataforma de e-formación, así como los servicios complementarios de apoyo, mantenimiento y asistencia técnica de la misma. Expediente: 000020200098.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14293.pdf"";""BOE-B-2021-14293"")",Anuncio de formalización de contratos de: Dirección General de Tráfico. Objeto: Contratación de los servicios de transporte de examinadores de la Jefatura Provincial de Tráfico de Murcia a los diferentes centros de exámenes de la Región de Murcia. Expediente: 1DGT00001704.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14318.pdf"";""BOE-B-2021-14318"")","Anuncio de formalización de contratos de: Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P. Objeto: Suministro e instalación de una alineadora con carga y exposición automática destinada al Instituto de Microelectrónica de Barcelona. Expediente: 2113/21.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14285.pdf"";""BOE-B-2021-14285"")",Anuncio de formalización de contratos de: Sección de Asuntos Económicos del Parque y Centro de Mantenimiento de Vehículos Ruedas N.º 1. Objeto: Reparación de conjuntos y subconjuntos de LMV. Expediente: 2011420008100.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14291.pdf"";""BOE-B-2021-14291"")","Resolución de la Delegación de Economía y Hacienda en Ourense de convocatoria de procedimiento de enajenación en pública subasta de 12 fincas rústicas procedentes de concentración parcelaria, en el término municipal de Ramirás, propiedad de la Administración General del Estado.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14290.pdf"";""BOE-B-2021-14290"")","Resolución de la Delegación de Economía y Hacienda en Ourense de convocatoria de procedimiento de enajenación en pública subasta de 12 fincas rústicas procedentes de concentración parcelaria, en los términos municipales de Xunqueira de Ambía y Bande, propiedad de la Administración General del Estado.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14284.pdf"";""BOE-B-2021-14284"")",Anuncio de formalización de contratos de: Sección de Asuntos Económicos del Parque y Centro de Mantenimiento de Vehículos Ruedas N.º 1. Objeto: Reparación de conjuntos y subconjuntos de LMV. Expediente: 2011420008100.,2021-03-24,,,,,,
